text,immoral
부쉬에서 딸피로 숨어있는데 표식뜨면 그것만큼 공포인게 없음,
정글은 몰라도 탑 워윅은 라인전한정 개날먹 맞지않나..?ㅇㅇ 맞음 좀 덜 뚜벅이인 일라느낌,
워윅은 cc기 걸고 잡으라는데 거의 모든 챔이 cc걸리면 당연히 잡히는게 맞는데 왜 이거 하는애들은 얜 약점이 cc만 걸리면 아무것도 못해요ㅠㅠ 이러면서 약코함?,
이성있는 브라이어=워익,
정글은 몰라도 탑 워윅은 라인전한정 개날먹 맞지않나..?,
브라이어가 아무리 ㅈ사기라도 워윅은 못이길듯,
아레나 씹새끼 5대장중 하나,
얘도 사거리좀 늘려줬으면트린보다 더 뚜벅인데 W판정이나 제대로 바꾸던가,
발분 재밌음,
다이아~마스터 구간에서 써보면서 느낀건데 쓸꺼면 그냥 탑으로 쓰는게 맘 편함 탑은 워낙 후픽이 유리해서 선픽으로 대놓고 뽑기에 쉬운챔프는 아니긴 한데 안티캐리는 되고 후픽으로 뽑은 워윅은 상대 탑 씹어먹어서 칼챔 찢기 정말 좋은편인데 정글로 쓰는 순간 초반 교전 몰빵 동선예측 뻔하게 되는 똥개가 됨 본인이 워윅에 애정이 있어서 얘로 올라가고 싶은데 정글 워윅 유저다? 그냥 탑으로 진로변경하는것도 괜찮을꺼임 정글로 다2까지 탑으로 마스터까지 워윅 버리고 탑레갱신 하면서 딱 느꼈음 얘로 정글갔을때 상대가 워윅 좀만 알아도 피가말리고 숨이 턱턱막힘 탑했는데 상대가 후픽으로 카운터 꺼내왔다고요? 걍 버티면 버텨짐 아예 구제불능이 되진 않는데 정글은 버티는게 안됨 말리면 상대 정글이랑 렙차 탑보다 더 심하게 벌어지면서 나때문에 게임이 터짐,
Q 저지불가 잘쓰는게 워웍고수ㅇㅇ 잘쓰면걍사기 쓸줄모르면 걍뚜벅이,
얘로 선궁써서 원딜 물라는애들 진짜 죽이고 싶음,
워윅 살릴거면 하나면 됨W: 일반 유닛 대상일시 추가 공격속도 적용 기준치 증가20%/50% -> 30%/75%이정도면 밸런스도 괜찮고 무엇보다 티아멧 대신 강가채만 가도 정글링 충분히 빠름이제 탑워윅 견제할거면 몬스터 대상으로 한정하면 되는거고,
얘는 ㅈㄴ 빡침 템차이도 나는데 25%쯤 피 깟는데 궁쓰고풀피되는거보고 키보드 내려침,
워윅 평타 판정이 롤 최상급이라 일단 평타가 나갔으면 무조건 데미지가 들어감. 평타 순서도 데미지 -> 사운드 -> 모션이라 후딜 캔슬하면 평타 바로 나감. 좀 응용해서평 - 강가채 - Q -평 - 궁 하면 한사이클에 평타 후딜만 연속 세번 캔슬 가능함,
아 진짜 개새1끼 너무 좀 시1발,
"라인전'만' 0티어급이라 그럼. 대인전 올라프,트런들,일라오이 정도만 빼면 모든 챔프 다 씹어먹고 로밍도 탑챔중애는 조건부이긴 하지만 퀸에 버금갈정도로 훌륭함. 갱호응은 말할것도 없고 갱승도 간간히 내기도 하고.  근데 문제가 오직 라인전 한정이라는거임. 올라프, 일라오이, 다리우스 이런애들 보면 라인전 찢고, 상대 다 무사하고 물어죽이거나, 1ㄷ3도 하고, 교전 정리 능력이 탁월함. 하다못해 워윅이랑 비슷한 단점을 공유하는 트런들도 탱커들에겐 쥐약이기라도 하지. 그에 반헤 워윅은 상대가 한명만 겹쳐도 물지도 못하고, 1ㄷ3을 씹어먹기엔 둔화만 맞아도 피흡 제대로 하지도 못하고, 교전 정리 능력은 좋은편이나 이마저도 상대가 전부 딸피인거 정리할때나 그렇지 스스로는 뭔갈 하기 어려움. 결국엔 라인전에서 극한으로 이득을 뽑는다 한들 구조적으로 제압골드를 헌납할수밖에 없게되고, 사리면서 사이드만 민다 한들 워윅이란 챔프의 유통기한은 다가오고, 한타는 2.5초 단단해지기 + 공포가 다인 이도저도 아닌 챔프가 되어버려서 썩게 되는거임.ㅇㅈ 다리우스는 5스택 쌓으면 한타 개박살인데왜 얘는 한번 짖는게 끝인 똥개로 만들어 놓는거야",
덧붙여서 말파가 1렙때 마저를 안들고 왔을때의 마저는 28 방어를 안들고왔을때의 방어는 38이므로 기억해두자,
아 그리고 스펠은 보호막을 드는게 좋음 말파 특성상 피빠지면 궁쓰고 한방에 폭딜 몰아넣어 킬을 노릴텐데 보호막이 이 변수를 차단해준다 말파의 지속적인 굴렁쇠 난사와 we데미지는 생각보다 매우아프니 피관리를 철저히 해야하기에 유지력은 매우 중요하다 이정도만 알고있어도 어지간하면 질일없을거다,
말파이트 상대법 일단 룬은 집공을 들어주자 워윅은 치속드는거 아니냐고 할수있지만 아무리 워윅이 말파상대로 유리하다고해도 공속감소와 이속감소를 받으면서 치속 지속딜을 계속 박아넣기는 힘들다 그러므로 짧은 딜교에서 이득을 볼수있는 집공을 추천한다 나머지는 재생의 바람 드는거 말곤 항상 드는거 들어주고 시작템은 무조건 반지를 구매하자 이유는 q의 주문력 계수가 워낙 높아 초반 효율이 높고 집공데미지를 마뎀으로 바꾸어 마뎀 비중을 더 높이기 위함이다 만약 상대가 워윅을 잘아는 사람이라 마저 2개를 들고오더라도 마나보충으로 q를 자주사용해 유지력을 올려야하니 이걸로 시작을 하는게 좋음 템은 어지간하면 곡궁부터 올리는게 좋음 공격 능력치가 없어서 집공 적응형 뎀이 마뎀으로 유지가 되고 마뎀비중을 더욱 올릴수도 있고 말파 특성상 워윅 상대로 덤불을 최우선으로 올리기에 더더욱 웬만하면 집공 마뎀은 물뎀으로 바뀌는 타이밍을 최대한 늦추는걸 추천,
다른버프 다 필요없고W이속 전투시에도 적용만 시켜주면 됨,
탑워윅 글로벌 올 티어 지표 4티어이제 버프해줄 때 되지않았나,
미드워윅 암살자나 야요 카운터로 꺼내기 좋음.(특히 제드)미드 브루저의 가장 큰 단점이 로밍이랑 교전 합류 능력인데 얜 W때문에 더하면 더하지 딸리지 않음.근데 마나 딸리고 라클 ㅈ병신인게 더 심하게 드러나서 첫귀환 티아멧 못뽑으면 망함.,
미드워윅 이거 좀 재밌는데 로밍도 야무지게 가능하고,
극후반 승률 50퍼 아래인데 승률이 좋다니..??,
야 신챔 너랑 ㅈㄴ 다르더라 뒤질걱정 안해도되것다,
"솔직히 정글 워윅은 쓰기 너무 힘들다 심지어 신캐가 워윅 개 씹 상위호환이라 후반캐여도 초반 강캐라는 장점도 1티어들 어쩔 갱, 카운터로 밀리고 극후반도 신캐가 더 좋을 텐데 심지어 신캐가 cc,이동기,출혈까지 있어서 초반에 갱도 워윅보다 더 좋을 수 있고 그나마 워윅 장점이 소규모 전투인데 바텀 메타에서 뚜벅이 워윅이 뭐 어쩔려고 ㅋㅋ",
브라이어 나오면 이새끼 픽률 사라질듯,
정글은 몰라도 탑 워윅은 라인전한정 개날먹 맞지않나..?  ㅇㅇ 맞음 좀 덜 뚜벅이인 일라느낌라인전이 날먹이면 뭐해라인전에서 잘커봤자 한타에서 멍 짖고 뒤지는데,
얘ㅒ를 탑에서 쓰는새끼는 미친놈임?,
왼팔 오른팔 아우~~ 아그작,
탑에 나올때 자신이 갱플할줄 알면 갱플하세요괜히 갱혁욱이 아님,
라인전 날먹챔 한타 병신챔,
브라이어는 너무한거아니냐사미라랑 닐라수준도아니고진짜 섭섭하다브라이어해야지,
발분가면 원래 쉽게 이기는놈들 상대로도 지는경우 많음 캐리해야될거같으면 걍 신파자가 맞음,
장점:피흡이 개지리고 q가 은근 쌤단점:피흡말곤 다구림얘 피흡으로 버티는거엔 E뎀감+w 미친공속도 한몫함,
블츠 나오면 가끔 워윅 서폿함원딜 앞에 서서 그랩 날리면 q로 씹고혹여나 끌려도 E때문에 오히려 이김근데 솔직히 로밍 좋다는거 빼면 서폿 세트 하위호환인데서폿 세트도 사장된 마당에 굳이 워윅을? ㅋㅋ그냥 그랩 카운터치는거에 목적이 하나면 오른이 더 나을듯,
정글 버프하고 탑 라인전을 좀 너프하면 좋읗듯... ( 정글몹 추가 데미지하고 미니언 피흡 너프 같은 것 처럼 )DARIUS 이라는 챔프를 아십니까?,
몰락 이렐이 덤벼주는걸 누구보다도 좋아하는 챔프.,
카밀로 상대하기 쉽더라,
정글 버프하고 탑 라인전을 좀 너프하면 좋읗듯... ( 정글몹 추가 데미지하고 미니언 피흡 너프 같은 것 처럼 ),
??? : 치감 샀잖아 ㅅㅂ,
얘도 피들처럼 미니언 피흡 너프 시켜야한다고 생각함근데 정글워윅이 구데기라 최소한 보상버프는 해줘야됨...,
"맞긴 해저지불가 두개씩 달고 심지어 하나는 쿨 3~4초마다 쓰는데W로 이속 혼자 3배씩 뻥튀기하고 다니고.근데 문제가 저지불가는 하나는 돌진기로써 절망적인 사거리, 하나는 극악의 판정, 이속버프는 ""비전투"" 에만 적용되는데 기본이속은 하위권. 결국엔 CC기 갈것도 없이 둔화만 맞아도, 하다못해 본인보다 빠른챔이면 평타 한대만 맞아도 못 쫓아감 ㅋㅋ결국엔 당하는 입장에선 미친개인데 하는놈 입장에선 이만한 ㅂㅅ이 없음 ㅋㅋㅋ",
탑은 ㄱㅊ은데정글로 이거 하는 애들은 하나같이 유미 뒤짐?시발 하나같이 못하네 이번엔 다르겠지 이번엔 다르겠지 하는데 시발 뭐 예외가 한마리도 안보이네 ㄹㅇ,
궁 판정만 좀 버프해줘라이즈가 쏜 화살이 얘 몸뚱이보다 판정이 넓은게 말이 되냐,
워윅 이 개 똥챔을 왜 하고있을까라인전은 ㅈㄴ 좋은데 후반에 ㅈ쓰레기갱승해도 하체 터져서 겜 지고 아무리 잘커도 캐리 하기 겁나 힘들고 극후반에 유통기한 씨게 와서 1대1말고는 별거 없는 피흡만 잘되는 개똥챔 궁 판정 쓰레기 그래도 Q판정은 좋은데 그것말고는 피흡 정도밖에 없는 챔 걍 제발 우리 워붕이 버프해줘잉,
크라켄-발분-죽무-쇼진-거드라-(스테락)보조 폭결들고 영약먹으면AD가 무려 600!!,
라인전은 존나 말도 안되는데 후반 한타가 답도없는 개시발스레기라서 황밸,
반피만 되도 피 냄새 맡고 발정나서 q로 한번만 씹겠다고 지랄하다가 궁으로 달려들면 ㄹㅇ 강펀치 마려움,
여러모로 없는놈,
1ㄷ1은 거의 최강급인데한타는 동네북,
울팀은 얘 좀 적당히 해줬으면 좋겠음,
탑워윅 약코하지마 개 씨발새끼들아 ㅋㅋ,
신챔이 피흡에 미친 돌진 + 광역 공포 챔피언이라서 눈물이 절로 나왔죠 근데 알고보니 아무리 봐도 워웍은 아닌거에요 정말 안도의 한숨이 절로 나왔어요,
얘쓸바에 차라리 다리 아트 올라프 씀,
보통 롤 재능없는 새끼들이 주로하는 픽임 상대팀이다? 개꿀 우리팀이다? 닷지 ㄱ,
탑 워윅 이새끼들 특징 보호막점멸 보호막인데 라인전 개털림합류전 개발림 그냥 쓰레기,
하도 ㅈ사기인 성능이 협곡에서 가려졌다가 아레나에서 들어났노 ㅋㅋ성능이 좋아도 협곡에서 가려지면 뭔 의미임?,
탑 요릭정글 트런들미드 애니비아원딜 베이가서폿 모르가나누누 절망편,
후반가서 w못맞추면 바로 죽음 몸이 웬만한 원딜이랑 비슷해서 내가 먼저 죽이지 않으면 바로 죽음탱으로 가도 탱이 안되는 느낌임,
???: 에이 리하우겠지,
"- 초반 정글링 생각보다 빠르지 않음- 갱킹 엄청 쉬움- 피지컬 ㄴㄴ, 뇌지컬만 있으면 됨- 팀원 킬 주기 정말 편한대신 내가 캐리하기 힘들고 팀원이 킬값해줘야 이길 수 있음- 등반 중일 때는 무조건 딜, 현지인이면 탱이 좋음",
누누는 공포라는 씨씨기는 없지만 존재 자체가 공포다,
마공점 빌드가 옵지에 뜨다니..,
채팅 판단잘해 열심히 한다고 든 강타와 q가 너희를 괴롭히는 건 한순간이야,
운전면허=mmr,
마점공 누누 써보니까 잘만 쓰면 사기 같긴 한데 필요한 숙련도가 너무 높음,
rainbow flavor그는 신인가..,
무지개맛,
포식자 돌려줘 난입 누누 못쓰겠어,
광희가 좋나?,
2티어 픽률 뒤에서 3등 0.6%,
미드 ㅋㅋㅋㅋㅋㅋ 누누 ㅋㅋㅋㅋㅋㅋ,
지표 보면 줫사기인데 지금,
친구가 정글하고 싶다하면 대분분 얘하라고 함,
캬 지금 1티어 됬냐ㅋㅋㅋㅋ 역시 기 모으고 있었네,
누누와 윌럼프 봇 뽑았다,
???: 에이 리하우겠지,
탑 요릭정글 트런들미드 애니비아원딜 베이가서폿 모르가나누누 절망편->사이온 탈주편,
1~2티어 : 딜 ㅈㄴ쌔네3~4티어 : 미포터 시발련아5티어 : 와 가슴 ㅈㄴ크네,
나 브론즈인데 진지하게 미포서폿 랭하면서 못만나봣는데 얘 서폿하는새끼들은 뭐임도대체?,
원딜로 쓰라고 시발,
잘크면 딸깍딸깍 캐리못크면 히히 오줌발싸,
이거 하는 애들은 왜케 저능아가 많음?,
딸깍딸깍 카이팅 왜함 ㅋㅋ,
미포 서폿 왜 하는거임 하는 사람도 개 노잼일 거같은데,
못하는 새끼 만나면 유미보다 더 쓸모없는 년임 ㅇㅇ뒤에서 E만 날리면서 징수로 킬쳐먹는거만큼 ㅈ같은 경우가없다 ㄹㅇ,
미포터 왜함?재미없고 인식쓰레기고 인식만큼 성능도 쓰레기 인데?그거밖에 못해서 미포터 유저는 걍 ㅂ신 ㅂ러지임 진짜 구라안치고 미포서폿 유저는 유미유저랑 똑같음 할줄아는게 이 ㅈ랄밖에 없어서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
얘 지금 딜 진짜 이상함 손가락 5개에 뇌에 주름있으면 하면 이김근데 우리팀 미포는 손가락이 없고 뇌에 주름이 없나봐요 ㅋㅋ,
존슴 가나크네,
아브실 일겜에서 맨날 나오는 새끼임 ㅋㅋㅋ,
원딜미포 개빡치는게 견제ㅈㄴ써서 들어가면 맞다이도ㅈㄴ쎔ㅋㅋ,
AP올리는 애들은 다 뒤져야됨 진짜,
서폿으로 기어나올거면 차라리 럭스를 하던가,
서폿으로 미포가지말아라  운영 개스레기임,
상대방 바텀조합 사미라 미포터였는데 처음으로 사미라가 불쌍해보였다. 사미라할려면 cc기 있는 탱서폭이 나와줘야 하는데 미포터 나와서 완전 뚜드려 맞고 있더라고,
원딜의 수치라고 할수있는 챔피언 미포 사미라,
얘도 럭스야스오마이처럼 어그로 잘끌림,
제발 얘로 서포터좀 쳐가지마라 하위티어련들아,
칼바람 리안드리 징수는 진짜 ㅋㅋ 없나,
유사원딜,
미포서폿 하는놈들 ㅇㅁ목 그어야함,
씨!!빨 서폿가지 말라고,
얘 후반가면 탱커를 못잡음.치명타트리 안가면 진짜 뒤~지게 약하더라,
집공 치명타만 하다가 선공 방관 하니깐 ㅈㄴ신세계임ㅋㅋ,
3티어챔 아님 딜이 진짜ㅈㄴ쎔,
플~에메 이상 티어에 미포터 장인이라도 있음? 왜 몇 달 째 통계가 없어지질 않노,
e둔화랑 w 이속증가 삭제시켜라,
우리팀이 선공미포 고르면 진짜 존나 든든함 걍 선공드는애들 대부분 잘하더라,
얘는 원딜하든 서폿하든 걍 ap가는게 맞음.,
못하면 좀 하지마라 이쑤시개딜 쓸모도 없네 진짜,
상대 이렐 얼심 란두 꽂고 돌진해오는데 저항을 해봐도 존나 무력하게 죽는다... ㅅㅂ...,
뭔가 없는 타격감 + 약해보이는 평타 + 도구 인식 때문에 그렇지 얘 딜은 쌤 아다리 잘맞으면 뚜벅이는 한대도 안맞고 미니건 갈겨서 이기기 가능,
종탁이 씨발,
애쉬 패시브 상대가 저지불가나 둔화 면역이면 추가피해 안터져요.ex) 마스터이 R / 올라프 R / 세주아니 패시브 / 케인(그암) E그럴 땐 구인수 가는게 딜 넣기엔 훨 나아요.근데 보통 저지불가나 둔화 면역 있는 챔은 애쉬 참 잘 찢어죽여서 쟤네한테 딜 넣어야 할 상황이면 기껏해야 두세대 더 때리고 죽습니다ㅔ,
